investor_id,investor_name,investor_type,portfolio_url,candidate_startup_id,candidate_startup_name,bio_theme,country,data_quality_score,match_score,match_reason,action,notes
SOSV_IndieBio,SOSV_IndieBio,accelerator,https://indiebio.co/companies/,biosynaptica,BioSynaptica,Therapeutics,AR,9.0,3,tema:Therapeutics | pais:AR,,
SOSV_IndieBio,SOSV_IndieBio,accelerator,https://indiebio.co/companies/,auravant,Auravant,Farm Intelligence,AR,9.0,3,tema:Farm Intelligence | pais:AR,,
SOSV_IndieBio,SOSV_IndieBio,accelerator,https://indiebio.co/companies/,wiagro,Wiagro,Farm Intelligence,AR,8.5,3,tema:Farm Intelligence | pais:AR,,
SOSV_IndieBio,SOSV_IndieBio,accelerator,https://indiebio.co/companies/,viewmind,ViewMind,Diagnostics & Health Access,AR,8.5,3,tema:Diagnostics & Health Access | pais:AR,,
SOSV_IndieBio,SOSV_IndieBio,accelerator,https://indiebio.co/companies/,vexxel_biotech,Vexxel Biotech,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
SOSV_IndieBio,SOSV_IndieBio,accelerator,https://indiebio.co/companies/,untech,UnTech,Diagnostics & Health Access,AR,8.5,3,tema:Diagnostics & Health Access | pais:AR,,
SOSV_IndieBio,SOSV_IndieBio,accelerator,https://indiebio.co/companies/,ubique_bio,Ubique Bio,Diagnostics & Health Access,AR,8.5,3,tema:Diagnostics & Health Access | pais:AR,,
SOSV_IndieBio,SOSV_IndieBio,accelerator,https://indiebio.co/companies/,tintte,Tintte,Biomaterials & Circular Economy,AR,8.5,3,tema:Biomaterials & Circular Economy | pais:AR,,
SOSV_IndieBio,SOSV_IndieBio,accelerator,https://indiebio.co/companies/,synthetic_ocular_restoration,Synthetic Ocular Restoration,Therapeutics,AR,8.5,3,tema:Therapeutics | pais:AR,,
SOSV_IndieBio,SOSV_IndieBio,accelerator,https://indiebio.co/companies/,sylvarum,Sylvarum,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
SOSV_IndieBio,SOSV_IndieBio,accelerator,https://indiebio.co/companies/,spherebio,SphereBio,Therapeutics,AR,8.5,3,tema:Therapeutics | pais:AR,,
SOSV_IndieBio,SOSV_IndieBio,accelerator,https://indiebio.co/companies/,sima,Sima,Farm Intelligence,AR,8.5,3,tema:Farm Intelligence | pais:AR,,
SOSV_IndieBio,SOSV_IndieBio,accelerator,https://indiebio.co/companies/,semion,Semion,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
SOSV_IndieBio,SOSV_IndieBio,accelerator,https://indiebio.co/companies/,resistia,Resistia,Therapeutics,AR,8.5,3,tema:Therapeutics | pais:AR,,
SOSV_IndieBio,SOSV_IndieBio,accelerator,https://indiebio.co/companies/,radbio,Radbio,Therapeutics,AR,8.5,3,tema:Therapeutics | pais:AR,,
SOSV_IndieBio,SOSV_IndieBio,accelerator,https://indiebio.co/companies/,pregen,PreGen,Diagnostics & Health Access,AR,8.5,3,tema:Diagnostics & Health Access | pais:AR,,
SOSV_IndieBio,SOSV_IndieBio,accelerator,https://indiebio.co/companies/,plamic,Plamic,Therapeutics,AR,8.5,3,tema:Therapeutics | pais:AR,,
SOSV_IndieBio,SOSV_IndieBio,accelerator,https://indiebio.co/companies/,pill_ar,Pill.AR,Diagnostics & Health Access,AR,8.5,3,tema:Diagnostics & Health Access | pais:AR,,
SOSV_IndieBio,SOSV_IndieBio,accelerator,https://indiebio.co/companies/,phylumtech,PhylumTech,Therapeutics,AR,8.5,3,tema:Therapeutics | pais:AR,,
SOSV_IndieBio,SOSV_IndieBio,accelerator,https://indiebio.co/companies/,pepton,Pepton,Therapeutics,AR,8.5,3,tema:Therapeutics | pais:AR,,
SOSV_IndieBio,SOSV_IndieBio,accelerator,https://indiebio.co/companies/,omica,Omica,Diagnostics & Health Access,AR,8.5,3,tema:Diagnostics & Health Access | pais:AR,,
SOSV_IndieBio,SOSV_IndieBio,accelerator,https://indiebio.co/companies/,ocular_bio_design,Ocular Bio Design,Therapeutics,AR,8.5,3,tema:Therapeutics | pais:AR,,
SOSV_IndieBio,SOSV_IndieBio,accelerator,https://indiebio.co/companies/,nunatak_biotech,Nunatak Biotech,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
SOSV_IndieBio,SOSV_IndieBio,accelerator,https://indiebio.co/companies/,new_organs_biotech,New Organs Biotech,Therapeutics,AR,8.5,3,tema:Therapeutics | pais:AR,,
SOSV_IndieBio,SOSV_IndieBio,accelerator,https://indiebio.co/companies/,neocell,Neocell,Biomanufacturing & Fermentation Economy,AR,8.5,3,tema:Biomanufacturing & Fermentation Economy | pais:AR,,
SOSV_IndieBio,SOSV_IndieBio,accelerator,https://indiebio.co/companies/,nanotransfer,Nanotransfer,Therapeutics,AR,8.5,3,tema:Therapeutics | pais:AR,,
SOSV_IndieBio,SOSV_IndieBio,accelerator,https://indiebio.co/companies/,nanotica,Nanotica,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
SOSV_IndieBio,SOSV_IndieBio,accelerator,https://indiebio.co/companies/,nairotech,Nairotech,Biomaterials & Circular Economy,AR,8.5,3,tema:Biomaterials & Circular Economy | pais:AR,,
SOSV_IndieBio,SOSV_IndieBio,accelerator,https://indiebio.co/companies/,mycorium_biotech,Mycorium Biotech,Biomaterials & Circular Economy,AR,8.5,3,tema:Biomaterials & Circular Economy | pais:AR,,
SOSV_IndieBio,SOSV_IndieBio,accelerator,https://indiebio.co/companies/,multiplai_health,MultiplAI Health,Diagnostics & Health Access,AR,8.5,3,tema:Diagnostics & Health Access | pais:AR,,
SOSV_IndieBio,SOSV_IndieBio,accelerator,https://indiebio.co/companies/,microin,MicroIN,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
zentynel,Zentynel,vc,https://zentynel.com,zev_biotech,ZEV Biotech,Diagnostics & Health Access,AR,9.0,3,tema:Diagnostics & Health Access | pais:AR,,
zentynel,Zentynel,vc,https://zentynel.com,zavia_bio,Zavia Bio,Bioinputs & Crop Resilience,AR,9.0,3,tema:Bioinputs & Crop Resilience | pais:AR,,
zentynel,Zentynel,vc,https://zentynel.com,unibaio,Unibaio,Bioinputs & Crop Resilience,AR,9.0,3,tema:Bioinputs & Crop Resilience | pais:AR,,
zentynel,Zentynel,vc,https://zentynel.com,seedmatriz,SeedMatriz,Bioinputs & Crop Resilience,AR,9.0,3,tema:Bioinputs & Crop Resilience | pais:AR,,
zentynel,Zentynel,vc,https://zentynel.com,qumir_nano,Qumir Nano,Bioinputs & Crop Resilience,AR,9.0,3,tema:Bioinputs & Crop Resilience | pais:AR,,
zentynel,Zentynel,vc,https://zentynel.com,puna_bio,Puna Bio,Bioinputs & Crop Resilience,AR,9.0,3,tema:Bioinputs & Crop Resilience | pais:AR,,
zentynel,Zentynel,vc,https://zentynel.com,oncoliq,Oncoliq,Diagnostics & Health Access,AR,9.0,3,tema:Diagnostics & Health Access | pais:AR,,
zentynel,Zentynel,vc,https://zentynel.com,nat4bio,Nat4Bio,Food Systems & Alt Proteins,AR,9.0,3,tema:Food Systems & Alt Proteins | pais:AR,,
zentynel,Zentynel,vc,https://zentynel.com,nanoingreen,Nanoingreen,Food Systems & Alt Proteins,AR,9.0,3,tema:Food Systems & Alt Proteins | pais:AR,,
zentynel,Zentynel,vc,https://zentynel.com,microgenesis,Microgenesis,Diagnostics & Health Access,AR,9.0,3,tema:Diagnostics & Health Access | pais:AR,,
zentynel,Zentynel,vc,https://zentynel.com,michroma,Michroma,Biomaterials & Circular Economy,AR,9.0,3,tema:Biomaterials & Circular Economy | pais:AR,,
zentynel,Zentynel,vc,https://zentynel.com,eiru,Eirú,Bioinputs & Crop Resilience,AR,9.0,3,tema:Bioinputs & Crop Resilience | pais:AR,,
zentynel,Zentynel,vc,https://zentynel.com,cell_farm,Cell Farm,Food Systems & Alt Proteins,AR,9.0,3,tema:Food Systems & Alt Proteins | pais:AR,,
zentynel,Zentynel,vc,https://zentynel.com,biosynaptica,BioSynaptica,Therapeutics,AR,9.0,3,tema:Therapeutics | pais:AR,,
zentynel,Zentynel,vc,https://zentynel.com,vexxel_biotech,Vexxel Biotech,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
zentynel,Zentynel,vc,https://zentynel.com,untech,UnTech,Diagnostics & Health Access,AR,8.5,3,tema:Diagnostics & Health Access | pais:AR,,
zentynel,Zentynel,vc,https://zentynel.com,ubique_bio,Ubique Bio,Diagnostics & Health Access,AR,8.5,3,tema:Diagnostics & Health Access | pais:AR,,
zentynel,Zentynel,vc,https://zentynel.com,trebe_biotech,Trebe Biotech,Food Systems & Alt Proteins,AR,8.5,3,tema:Food Systems & Alt Proteins | pais:AR,,
zentynel,Zentynel,vc,https://zentynel.com,tomorrow_foods,Tomorrow Foods,Food Systems & Alt Proteins,AR,8.5,3,tema:Food Systems & Alt Proteins | pais:AR,,
zentynel,Zentynel,vc,https://zentynel.com,tintte,Tintte,Biomaterials & Circular Economy,AR,8.5,3,tema:Biomaterials & Circular Economy | pais:AR,,
zentynel,Zentynel,vc,https://zentynel.com,synthetic_ocular_restoration,Synthetic Ocular Restoration,Therapeutics,AR,8.5,3,tema:Therapeutics | pais:AR,,
zentynel,Zentynel,vc,https://zentynel.com,sylvarum,Sylvarum,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
zentynel,Zentynel,vc,https://zentynel.com,spherebio,SphereBio,Therapeutics,AR,8.5,3,tema:Therapeutics | pais:AR,,
zentynel,Zentynel,vc,https://zentynel.com,semion,Semion,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
zentynel,Zentynel,vc,https://zentynel.com,scitherm_therapeutics,Scitherm Therapeutics,Therapeutics,MX,8.5,3,tema:Therapeutics | pais:MX,,
zentynel,Zentynel,vc,https://zentynel.com,resistia,Resistia,Therapeutics,AR,8.5,3,tema:Therapeutics | pais:AR,,
zentynel,Zentynel,vc,https://zentynel.com,radbio,Radbio,Therapeutics,AR,8.5,3,tema:Therapeutics | pais:AR,,
zentynel,Zentynel,vc,https://zentynel.com,pregen,PreGen,Diagnostics & Health Access,AR,8.5,3,tema:Diagnostics & Health Access | pais:AR,,
zentynel,Zentynel,vc,https://zentynel.com,polymera,POLYMERA,Biomaterials & Circular Economy,UY,8.5,3,tema:Biomaterials & Circular Economy | pais:UY,,
zentynel,Zentynel,vc,https://zentynel.com,plamic,Plamic,Therapeutics,AR,8.5,3,tema:Therapeutics | pais:AR,,
zentynel,Zentynel,vc,https://zentynel.com,pill_ar,Pill.AR,Diagnostics & Health Access,AR,8.5,3,tema:Diagnostics & Health Access | pais:AR,,
zentynel,Zentynel,vc,https://zentynel.com,phylumtech,PhylumTech,Therapeutics,AR,8.5,3,tema:Therapeutics | pais:AR,,
zentynel,Zentynel,vc,https://zentynel.com,pepton,Pepton,Therapeutics,AR,8.5,3,tema:Therapeutics | pais:AR,,
zentynel,Zentynel,vc,https://zentynel.com,onco_precision,Onco Precision,Therapeutics,US,8.5,3,tema:Therapeutics | pais:US,,
zentynel,Zentynel,vc,https://zentynel.com,omica,Omica,Diagnostics & Health Access,AR,8.5,3,tema:Diagnostics & Health Access | pais:AR,,
zentynel,Zentynel,vc,https://zentynel.com,ocular_bio_design,Ocular Bio Design,Therapeutics,AR,8.5,3,tema:Therapeutics | pais:AR,,
zentynel,Zentynel,vc,https://zentynel.com,nunatak_biotech,Nunatak Biotech,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
zentynel,Zentynel,vc,https://zentynel.com,new_organs_biotech,New Organs Biotech,Therapeutics,AR,8.5,3,tema:Therapeutics | pais:AR,,
zentynel,Zentynel,vc,https://zentynel.com,naturannova,Naturannova,Food Systems & Alt Proteins,CL,8.5,3,tema:Food Systems & Alt Proteins | pais:CL,,
zentynel,Zentynel,vc,https://zentynel.com,nanotransfer,Nanotransfer,Therapeutics,AR,8.5,3,tema:Therapeutics | pais:AR,,
inventure,Inventure,vc,,zavia_bio,Zavia Bio,Bioinputs & Crop Resilience,AR,9.0,3,tema:Bioinputs & Crop Resilience | pais:AR,,
inventure,Inventure,vc,,seedmatriz,SeedMatriz,Bioinputs & Crop Resilience,AR,9.0,3,tema:Bioinputs & Crop Resilience | pais:AR,,
inventure,Inventure,vc,,qumir_nano,Qumir Nano,Bioinputs & Crop Resilience,AR,9.0,3,tema:Bioinputs & Crop Resilience | pais:AR,,
inventure,Inventure,vc,,puna_bio,Puna Bio,Bioinputs & Crop Resilience,AR,9.0,3,tema:Bioinputs & Crop Resilience | pais:AR,,
inventure,Inventure,vc,,nanoingreen,Nanoingreen,Food Systems & Alt Proteins,AR,9.0,3,tema:Food Systems & Alt Proteins | pais:AR,,
inventure,Inventure,vc,,michroma,Michroma,Biomaterials & Circular Economy,AR,9.0,3,tema:Biomaterials & Circular Economy | pais:AR,,
inventure,Inventure,vc,,kilimo,Kilimo,Nature & Ecosystem Tech,AR,9.0,3,tema:Nature & Ecosystem Tech | pais:AR,,
inventure,Inventure,vc,,eiru,Eirú,Bioinputs & Crop Resilience,AR,9.0,3,tema:Bioinputs & Crop Resilience | pais:AR,,
inventure,Inventure,vc,,cell_farm,Cell Farm,Food Systems & Alt Proteins,AR,9.0,3,tema:Food Systems & Alt Proteins | pais:AR,,
inventure,Inventure,vc,,auravant,Auravant,Farm Intelligence,AR,9.0,3,tema:Farm Intelligence | pais:AR,,
inventure,Inventure,vc,,agrotoken,Agrotoken,Nature & Ecosystem Tech,AR,9.0,3,tema:Nature & Ecosystem Tech | pais:AR,,
inventure,Inventure,vc,,agrojusto,Agrojusto,Nature & Ecosystem Tech,AR,9.0,3,tema:Nature & Ecosystem Tech | pais:AR,,
inventure,Inventure,vc,,wiagro,Wiagro,Farm Intelligence,AR,8.5,3,tema:Farm Intelligence | pais:AR,,
inventure,Inventure,vc,,vexxel_biotech,Vexxel Biotech,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
inventure,Inventure,vc,,trebe_biotech,Trebe Biotech,Food Systems & Alt Proteins,AR,8.5,3,tema:Food Systems & Alt Proteins | pais:AR,,
inventure,Inventure,vc,,tomorrow_foods,Tomorrow Foods,Food Systems & Alt Proteins,AR,8.5,3,tema:Food Systems & Alt Proteins | pais:AR,,
inventure,Inventure,vc,,tintte,Tintte,Biomaterials & Circular Economy,AR,8.5,3,tema:Biomaterials & Circular Economy | pais:AR,,
inventure,Inventure,vc,,sylvarum,Sylvarum,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
inventure,Inventure,vc,,sima,Sima,Farm Intelligence,AR,8.5,3,tema:Farm Intelligence | pais:AR,,
inventure,Inventure,vc,,semion,Semion,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
inventure,Inventure,vc,,satellogic,Satellogic,Nature & Ecosystem Tech,AR,8.5,3,tema:Nature & Ecosystem Tech | pais:AR,,
inventure,Inventure,vc,,nunatak_biotech,Nunatak Biotech,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
inventure,Inventure,vc,,notfossil,NotFossil,Nature & Ecosystem Tech,AR,8.5,3,tema:Nature & Ecosystem Tech | pais:AR,,
inventure,Inventure,vc,,nanotica,Nanotica,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
inventure,Inventure,vc,,nairotech,Nairotech,Biomaterials & Circular Economy,AR,8.5,3,tema:Biomaterials & Circular Economy | pais:AR,,
inventure,Inventure,vc,,mycorium_biotech,Mycorium Biotech,Biomaterials & Circular Economy,AR,8.5,3,tema:Biomaterials & Circular Economy | pais:AR,,
inventure,Inventure,vc,,microin,MicroIN,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
inventure,Inventure,vc,,m4life,M4Life,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
inventure,Inventure,vc,,levya,Levya,Food Systems & Alt Proteins,AR,8.5,3,tema:Food Systems & Alt Proteins | pais:AR,,
inventure,Inventure,vc,,kresko_rnatech,Kresko RNAtech,Food Systems & Alt Proteins,AR,8.5,3,tema:Food Systems & Alt Proteins | pais:AR,,
inventure,Inventure,vc,,inmet,INMET,Biomaterials & Circular Economy,AR,8.5,3,tema:Biomaterials & Circular Economy | pais:AR,,
inventure,Inventure,vc,,infira,Infira,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
inventure,Inventure,vc,,inbioar,Inbioar,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
inventure,Inventure,vc,,hybridon,Hybridon,Biomaterials & Circular Economy,AR,8.5,3,tema:Biomaterials & Circular Economy | pais:AR,,
inventure,Inventure,vc,,glycox,GlycoX,Food Systems & Alt Proteins,AR,8.5,3,tema:Food Systems & Alt Proteins | pais:AR,,
inventure,Inventure,vc,,gigablue,Gigablue,Nature & Ecosystem Tech,AR,8.5,3,tema:Nature & Ecosystem Tech | pais:AR,,
inventure,Inventure,vc,,fungi_life,Fungi Life,Biomaterials & Circular Economy,AR,8.5,3,tema:Biomaterials & Circular Economy | pais:AR,,
inventure,Inventure,vc,,ergo_bioscience,Ergo Bioscience,Food Systems & Alt Proteins,AR,8.5,3,tema:Food Systems & Alt Proteins | pais:AR,,
inventure,Inventure,vc,,dymaxion_labs,Dymaxion Labs,Farm Intelligence,AR,8.5,3,tema:Farm Intelligence | pais:AR,,
inventure,Inventure,vc,,dprotein,DProtein,Food Systems & Alt Proteins,AR,8.5,3,tema:Food Systems & Alt Proteins | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,zavia_bio,Zavia Bio,Bioinputs & Crop Resilience,AR,9.0,3,tema:Bioinputs & Crop Resilience | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,unibaio,Unibaio,Bioinputs & Crop Resilience,AR,9.0,3,tema:Bioinputs & Crop Resilience | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,seedmatriz,SeedMatriz,Bioinputs & Crop Resilience,AR,9.0,3,tema:Bioinputs & Crop Resilience | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,qumir_nano,Qumir Nano,Bioinputs & Crop Resilience,AR,9.0,3,tema:Bioinputs & Crop Resilience | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,puna_bio,Puna Bio,Bioinputs & Crop Resilience,AR,9.0,3,tema:Bioinputs & Crop Resilience | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,michroma,Michroma,Biomaterials & Circular Economy,AR,9.0,3,tema:Biomaterials & Circular Economy | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,agrotoken,Agrotoken,Nature & Ecosystem Tech,AR,9.0,3,tema:Nature & Ecosystem Tech | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,vexxel_biotech,Vexxel Biotech,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,tracestory,Tracestory,Nature & Ecosystem Tech,AR,8.5,3,tema:Nature & Ecosystem Tech | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,tintte,Tintte,Biomaterials & Circular Economy,AR,8.5,3,tema:Biomaterials & Circular Economy | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,sylvarum,Sylvarum,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,sensify,Sensify,Nature & Ecosystem Tech,AR,8.5,3,tema:Nature & Ecosystem Tech | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,semion,Semion,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,satellogic,Satellogic,Nature & Ecosystem Tech,AR,8.5,3,tema:Nature & Ecosystem Tech | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,nunatak_biotech,Nunatak Biotech,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,notfossil,NotFossil,Nature & Ecosystem Tech,AR,8.5,3,tema:Nature & Ecosystem Tech | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,nanotica,Nanotica,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,nairotech,Nairotech,Biomaterials & Circular Economy,AR,8.5,3,tema:Biomaterials & Circular Economy | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,mycorium_biotech,Mycorium Biotech,Biomaterials & Circular Economy,AR,8.5,3,tema:Biomaterials & Circular Economy | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,microin,MicroIN,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,m4life,M4Life,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,inmet,INMET,Biomaterials & Circular Economy,AR,8.5,3,tema:Biomaterials & Circular Economy | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,infira,Infira,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,inbioar,Inbioar,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,hybridon,Hybridon,Biomaterials & Circular Economy,AR,8.5,3,tema:Biomaterials & Circular Economy | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,gigablue,Gigablue,Nature & Ecosystem Tech,AR,8.5,3,tema:Nature & Ecosystem Tech | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,fungi_life,Fungi Life,Biomaterials & Circular Economy,AR,8.5,3,tema:Biomaterials & Circular Economy | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,elytron_biotech,Elytron Biotech,Biomaterials & Circular Economy,AR,8.5,3,tema:Biomaterials & Circular Economy | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,cyanomin,CyanoMin,Biomaterials & Circular Economy,AR,8.5,3,tema:Biomaterials & Circular Economy | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,calfix,Calfix,Biomaterials & Circular Economy,AR,8.5,3,tema:Biomaterials & Circular Economy | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,biometallum,BioMetallum,Biomaterials & Circular Economy,AR,8.5,3,tema:Biomaterials & Circular Economy | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,bioheuris,Bioheuris,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,bioeutectics,Bioeutectics,Biomaterials & Circular Economy,AR,8.5,3,tema:Biomaterials & Circular Economy | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,arakion,Arakion,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,aquit,Aquit,Bioinputs & Crop Resilience,CL,8.5,3,tema:Bioinputs & Crop Resilience | pais:CL,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,agrired,Agrired,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,agree,Agree,Nature & Ecosystem Tech,AR,8.5,3,tema:Nature & Ecosystem Tech | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,werk-nvac,WerkénVac,Bioinputs & Crop Resilience,AR,8.0,3,tema:Bioinputs & Crop Resilience | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,waterplan,Waterplan,Nature & Ecosystem Tech,AR,8.0,3,tema:Nature & Ecosystem Tech | pais:AR,,
Antom,Antom,accelerator,https://www.antom.la/portfolio-projects-en,the-earth-says,The Earth Says,Nature & Ecosystem Tech,CL,8.0,3,tema:Nature & Ecosystem Tech | pais:CL,,
DragonesVP,DragonesVP,vc,https://www.dragones.vc/portfolio,zev_biotech,ZEV Biotech,Diagnostics & Health Access,AR,9.0,3,tema:Diagnostics & Health Access | pais:AR,,
DragonesVP,DragonesVP,vc,https://www.dragones.vc/portfolio,oncoliq,Oncoliq,Diagnostics & Health Access,AR,9.0,3,tema:Diagnostics & Health Access | pais:AR,,
DragonesVP,DragonesVP,vc,https://www.dragones.vc/portfolio,microgenesis,Microgenesis,Diagnostics & Health Access,AR,9.0,3,tema:Diagnostics & Health Access | pais:AR,,
DragonesVP,DragonesVP,vc,https://www.dragones.vc/portfolio,kilimo,Kilimo,Nature & Ecosystem Tech,AR,9.0,3,tema:Nature & Ecosystem Tech | pais:AR,,
DragonesVP,DragonesVP,vc,https://www.dragones.vc/portfolio,huiro,Huiro,Nature & Ecosystem Tech,CL,9.0,3,tema:Nature & Ecosystem Tech | pais:CL,,
DragonesVP,DragonesVP,vc,https://www.dragones.vc/portfolio,agrotoken,Agrotoken,Nature & Ecosystem Tech,AR,9.0,3,tema:Nature & Ecosystem Tech | pais:AR,,
DragonesVP,DragonesVP,vc,https://www.dragones.vc/portfolio,agrojusto,Agrojusto,Nature & Ecosystem Tech,AR,9.0,3,tema:Nature & Ecosystem Tech | pais:AR,,
DragonesVP,DragonesVP,vc,https://www.dragones.vc/portfolio,viewmind,ViewMind,Diagnostics & Health Access,AR,8.5,3,tema:Diagnostics & Health Access | pais:AR,,
DragonesVP,DragonesVP,vc,https://www.dragones.vc/portfolio,untech,UnTech,Diagnostics & Health Access,AR,8.5,3,tema:Diagnostics & Health Access | pais:AR,,
DragonesVP,DragonesVP,vc,https://www.dragones.vc/portfolio,ubique_bio,Ubique Bio,Diagnostics & Health Access,AR,8.5,3,tema:Diagnostics & Health Access | pais:AR,,
DragonesVP,DragonesVP,vc,https://www.dragones.vc/portfolio,tracestory,Tracestory,Nature & Ecosystem Tech,AR,8.5,3,tema:Nature & Ecosystem Tech | pais:AR,,
DragonesVP,DragonesVP,vc,https://www.dragones.vc/portfolio,sensify,Sensify,Nature & Ecosystem Tech,AR,8.5,3,tema:Nature & Ecosystem Tech | pais:AR,,
DragonesVP,DragonesVP,vc,https://www.dragones.vc/portfolio,satellites_on_fire,Satellites on Fire,Nature & Ecosystem Tech,AR,8.5,3,tema:Nature & Ecosystem Tech | pais:AR,,
